-0.002295,0.12955,-0.017107,0.009432,-0.001368,0.003678,0.000887,0.00189,-0.007276,-0.00007
-0.009336,0.13227,-0.016154,0.009115,-0.001231,0.003641,0.0009,0.001919,-0.007162,-0.000063
-0.015845,0.13443,-0.014936,0.008703,-0.001061,0.003579,0.000914,0.001942,-0.007046,-0.000058
-0.021796,0.13602,-0.013445,0.008192,-0.000859,0.003494,0.000931,0.001956,-0.006931,-0.000052
-0.027166,0.13701,-0.011676,0.007582,-0.000622,0.003383,0.000951,0.001963,-0.006815,-0.000048
-0.031937,0.13741,-0.009629,0.006873,-0.000353,0.003247,0.000972,0.001962,-0.0067,-0.000044
-0.036097,0.13719,-0.007301,0.006065,-0.00005,0.003087,0.000997,0.001953,-0.006584,-0.000041
-0.039639,0.13635,-0.004697,0.005161,0.000285,0.002902,0.001023,0.001935,-0.006469,-0.000038
-0.04256,0.13491,-0.001822,0.004165,0.000651,0.002692,0.001052,0.00191,-0.006354,-0.000036
-0.044868,0.13287,0.001315,0.003079,0.001047,0.00246,0.001082,0.001876,-0.006239,-0.000035
-0.046571,0.13024,0.004702,0.001912,0.00147,0.002206,0.001115,0.001835,-0.006126,-0.000035
-0.047688,0.12705,0.008323,0.000669,0.001917,0.001931,0.001149,0.001787,-0.006013,-0.000035
-0.048242,0.12334,0.012161,-0.000641,0.002387,0.001639,0.001184,0.001732,-0.005901,-0.000036
-0.048261,0.11912,0.016193,-0.002007,0.002875,0.001329,0.001221,0.001671,-0.005791,-0.000037
-0.04778,0.11444,0.020397,-0.003419,0.003378,0.001006,0.001258,0.001605,-0.005682,-0.000039
-0.046835,0.10935,0.024746,-0.004865,0.003891,0.000672,0.001296,0.001533,-0.005574,-0.000042
-0.045467,0.10389,0.029211,-0.006332,0.00441,0.000329,0.001334,0.001458,-0.005469,-0.000044
-0.043721,0.098104,0.033765,-0.007807,0.004931,-0.00002,0.001372,0.001379,-0.005365,-0.000048
-0.041641,0.092049,0.038377,-0.009276,0.005448,-0.000371,0.001409,0.001297,-0.005263,-0.000052
-0.039272,0.085774,0.043016,-0.010724,0.005957,-0.000722,0.001444,0.001214,-0.005164,-0.000056
-0.036661,0.079332,0.04765,-0.012138,0.006452,-0.001068,0.001478,0.00113,-0.005067,-0.00006
-0.033852,0.072771,0.052249,-0.013502,0.006928,-0.001408,0.00151,0.001046,-0.004972,-0.000064
-0.03089,0.066144,0.056783,-0.014802,0.00738,-0.001737,0.001539,0.000962,-0.004881,-0.000069
-0.027817,0.059497,0.06122,-0.016024,0.007803,-0.002051,0.001565,0.000881,-0.004792,-0.000074
-0.024673,0.052876,0.065532,-0.017152,0.008189,-0.002349,0.001587,0.000801,-0.004706,-0.000079
-0.021495,0.046325,0.06969,-0.018174,0.008536,-0.002626,0.001605,0.000725,-0.004624,-0.000084
-0.018318,0.039885,0.073668,-0.019074,0.008836,-0.002879,0.001617,0.000653,-0.004545,-0.00009
-0.015173,0.033592,0.077439,-0.01984,0.009084,-0.003105,0.001625,0.000585,-0.00447,-0.000095
-0.012088,0.027481,0.08098,-0.020459,0.009276,-0.003301,0.001626,0.000522,-0.004398,-0.0001
-0.009087,0.021582,0.084267,-0.02092,0.009406,-0.003463,0.00162,0.000465,-0.004331,-0.000106
-0.006192,0.015923,0.087282,-0.02121,0.00947,-0.00359,0.001607,0.000414,-0.004267,-0.000112
-0.00342,0.010526,0.090004,-0.021319,0.009463,-0.003679,0.001586,0.00037,-0.004207,-0.000117
-0.000787,0.005413,0.092418,-0.021238,0.009381,-0.003727,0.001557,0.000333,-0.004151,-0.000123
0.001696,0.0006,0.09451,-0.02096,0.009221,-0.003732,0.001519,0.000303,-0.0041,-0.00013
0.004018,-0.003899,0.096267,-0.020476,0.00898,-0.003693,0.001471,0.000281,-0.004052,-0.000136
0.006173,-0.008073,0.097679,-0.019782,0.008657,-0.003608,0.001415,0.000267,-0.004009,-0.000143
0.008156,-0.011913,0.098738,-0.018874,0.008248,-0.003478,0.001348,0.000261,-0.00397,-0.000149
0.009963,-0.015415,0.099441,-0.01775,0.007755,-0.0033,0.001272,0.000263,-0.003935,-0.000157
0.011593,-0.018575,0.099783,-0.016408,0.007176,-0.003076,0.001186,0.000273,-0.003905,-0.000164
0.013046,-0.021392,0.099764,-0.01485,0.006514,-0.002806,0.001091,0.00029,-0.003879,-0.000172
0.014322,-0.023867,0.099387,-0.013079,0.00577,-0.002491,0.000986,0.000316,-0.003856,-0.00018
0.015423,-0.026003,0.098654,-0.011099,0.004947,-0.002133,0.000872,0.000349,-0.003838,-0.000188
0.016353,-0.027806,0.097574,-0.008915,0.00405,-0.001734,0.00075,0.000389,-0.003823,-0.000196
0.017116,-0.029282,0.096154,-0.006537,0.003082,-0.001295,0.00062,0.000436,-0.003812,-0.000205
0.017716,-0.03044,0.094405,-0.003974,0.00205,-0.000822,0.000484,0.00049,-0.003804,-0.000214
0.018157,-0.031289,0.092339,-0.001235,0.00096,-0.000316,0.000341,0.000549,-0.0038,-0.000223
0.018448,-0.03184,0.089972,0.001665,-0.000182,0.000219,0.000193,0.000614,-0.003799,-0.000232
0.018592,-0.032107,0.087319,0.004714,-0.001366,0.000777,0.00004,0.000684,-0.0038,-0.000242
0.018599,-0.032102,0.084398,0.007897,-0.002584,0.001356,-0.000115,0.000758,-0.003804,-0.000251
0.018474,-0.031841,0.081227,0.011198,-0.003829,0.001949,-0.000272,0.000835,-0.00381,-0.000261
0.018225,-0.031338,0.077826,0.014601,-0.00509,0.002552,-0.000429,0.000915,-0.003818,-0.00027
0.017862,-0.03061,0.074217,0.018088,-0.006357,0.00316,-0.000586,0.000998,-0.003828,-0.000279
0.017391,-0.029673,0.07042,0.021642,-0.007621,0.003768,-0.00074,0.001082,-0.003839,-0.000288
0.016821,-0.028545,0.066459,0.025243,-0.008872,0.00437,-0.000892,0.001167,-0.003851,-0.000297
0.016161,-0.027242,0.062355,0.028874,-0.010099,0.004961,-0.001038,0.001251,-0.003864,-0.000305
0.01542,-0.025784,0.058133,0.032514,-0.011293,0.005537,-0.001179,0.001335,-0.003878,-0.000313
0.014607,-0.024188,0.053815,0.036146,-0.012443,0.006091,-0.001313,0.001417,-0.003891,-0.000321
0.013731,-0.022473,0.049426,0.03975,-0.013539,0.00662,-0.001439,0.001496,-0.003904,-0.000328
0.0128,-0.020656,0.044988,0.043307,-0.014571,0.007118,-0.001555,0.001573,-0.003917,-0.000335
0.011825,-0.018756,0.040526,0.046798,-0.015531,0.007581,-0.001661,0.001646,-0.003928,-0.000341
0.010814,-0.016791,0.036062,0.050205,-0.016409,0.008004,-0.001755,0.001715,-0.003938,-0.000347
0.009775,-0.014778,0.031618,0.053509,-0.017196,0.008384,-0.001838,0.001778,-0.003947,-0.000352
0.008718,-0.012735,0.027217,0.056693,-0.017883,0.008717,-0.001907,0.001836,-0.003954,-0.000356
0.007652,-0.010678,0.022881,0.05974,-0.018464,0.008999,-0.001963,0.001887,-0.003958,-0.000359
0.006584,-0.008625,0.01863,0.062634,-0.01893,0.009227,-0.002004,0.001931,-0.00396,-0.000362
0.005524,-0.00659,0.014483,0.065358,-0.019273,0.009398,-0.002031,0.001968,-0.003959,-0.000364
0.004478,-0.004589,0.01046,0.067898,-0.019488,0.009509,-0.002042,0.001997,-0.003955,-0.000366
0.003453,-0.002635,0.006579,0.070239,-0.019567,0.009557,-0.002036,0.002017,-0.003947,-0.000367
0.002458,-0.000742,0.002855,0.072368,-0.019504,0.009539,-0.002014,0.002029,-0.003936,-0.000366
0.001498,0.001078,-0.000695,0.074272,-0.019293,0.009453,-0.001975,0.00203,-0.00392,-0.000366
0.000579,0.002813,-0.004058,0.075941,-0.018927,0.009295,-0.001918,0.002022,-0.003901,-0.000364
-0.000293,0.004455,-0.007222,0.077363,-0.018403,0.009064,-0.001842,0.002003,-0.003877,-0.000361
-0.001115,0.005993,-0.010174,0.07853,-0.017714,0.008755,-0.001747,0.001973,-0.003848,-0.000358
-0.001882,0.007421,-0.012906,0.079434,-0.016857,0.008368,-0.001632,0.001932,-0.003814,-0.000354
-0.002592,0.008732,-0.015409,0.080067,-0.015826,0.007898,-0.001496,0.001879,-0.003776,-0.000349
-0.003241,0.009921,-0.017678,0.080425,-0.014619,0.007346,-0.001339,0.001814,-0.003732,-0.000343
-0.003829,0.010985,-0.019707,0.080503,-0.013233,0.006708,-0.001161,0.001738,-0.003683,-0.000336
-0.004353,0.01192,-0.021494,0.080301,-0.011667,0.005984,-0.00096,0.001649,-0.00363,-0.000328
-0.004813,0.012725,-0.023038,0.079818,-0.009921,0.005173,-0.000737,0.001548,-0.003571,-0.000319
-0.00521,0.013401,-0.02434,0.079055,-0.007996,0.004277,-0.000492,0.001435,-0.003507,-0.000309
-0.005544,0.013949,-0.025402,0.078017,-0.005894,0.003296,-0.000226,0.001311,-0.003439,-0.000298
-0.005817,0.01437,-0.026227,0.076708,-0.003621,0.002233,0.000062,0.001175,-0.003366,-0.000286
-0.006029,0.014667,-0.026821,0.075138,-0.001182,0.001092,0.00037,0.001028,-0.003289,-0.000273
-0.006183,0.014845,-0.027192,0.073314,0.001413,-0.000122,0.000697,0.000872,-0.003208,-0.00026
-0.00628,0.014908,-0.027348,0.07125,0.004156,-0.001403,0.00104,0.000706,-0.003123,-0.000245
-0.006324,0.014863,-0.027299,0.068959,0.007033,-0.002741,0.001399,0.000533,-0.003036,-0.000229
-0.006318,0.014714,-0.027056,0.066456,0.01003,-0.004129,0.001769,0.000352,-0.002946,-0.000212
-0.006263,0.014469,-0.02663,0.063758,0.013132,-0.005556,0.002148,0.000167,-0.002854,-0.000195
-0.006164,0.014135,-0.026036,0.060884,0.016322,-0.007011,0.002533,-0.000023,-0.002761,-0.000177
-0.006022,0.013719,-0.025286,0.057853,0.01958,-0.00848,0.00292,-0.000215,-0.002667,-0.000158
-0.005842,0.013229,-0.024395,0.054685,0.022886,-0.009952,0.003306,-0.000408,-0.002573,-0.000139
-0.005627,0.012672,-0.023378,0.051402,0.026221,-0.011411,0.003686,-0.0006,-0.00248,-0.00012
-0.00538,0.012058,-0.022248,0.048026,0.029563,-0.012845,0.004056,-0.000789,-0.002388,-0.0001
-0.005103,0.011393,-0.021021,0.044577,0.032891,-0.014238,0.004413,-0.000974,-0.002298,-0.00008
-0.004802,0.010685,-0.019711,0.041077,0.036183,-0.015577,0.004752,-0.001153,-0.00221,-0.000061
-0.004477,0.009942,-0.018333,0.037548,0.039419,-0.016849,0.005069,-0.001324,-0.002126,-0.000041
-0.004134,0.009171,-0.016901,0.03401,0.042578,-0.018039,0.005361,-0.001485,-0.002046,-0.000022
-0.003774,0.00838,-0.015428,0.030483,0.045642,-0.019135,0.005624,-0.001636,-0.00197,-0.000003
-0.003401,0.007575,-0.013927,0.026986,0.048591,-0.020125,0.005855,-0.001775,-0.001898,0.000016
-0.003017,0.006762,-0.01241,0.023535,0.051408,-0.020999,0.006051,-0.001901,-0.001832,0.000033
-0.002627,0.005949,-0.010888,0.020149,0.054078,-0.021747,0.006209,-0.002012,-0.001771,0.00005
-0.002232,0.00514,-0.009373,0.016842,0.056585,-0.022358,0.006327,-0.002108,-0.001717,0.000066
-0.001835,0.004341,-0.007874,0.013629,0.058917,-0.022827,0.006404,-0.002188,-0.001668,0.000081
-0.001438,0.003557,-0.006401,0.010522,0.061061,-0.023145,0.006437,-0.002251,-0.001626,0.000095
-0.001045,0.002793,-0.004961,0.007534,0.063007,-0.023308,0.006426,-0.002297,-0.001591,0.000108
-0.000658,0.002052,-0.003562,0.004674,0.064746,-0.02331,0.006369,-0.002325,-0.001562,0.000119
-0.000279,0.001339,-0.002212,0.001952,0.06627,-0.023148,0.006266,-0.002336,-0.00154,0.000129
0.000091,0.000657,-0.000917,-0.000624,0.067573,-0.02282,0.006118,-0.002328,-0.001524,0.000138
0.000449,0.000009,0.000319,-0.003047,0.068649,-0.022323,0.005923,-0.002303,-0.001516,0.000145
0.000792,-0.000602,0.00149,-0.005311,0.069496,-0.021657,0.005683,-0.002259,-0.001514,0.000151
0.001121,-0.001174,0.002592,-0.007411,0.070109,-0.020823,0.005398,-0.002199,-0.001518,0.000155
0.001432,-0.001705,0.003622,-0.009343,0.070488,-0.019822,0.005069,-0.00212,-0.001529,0.000157
0.001725,-0.002194,0.004576,-0.011106,0.070632,-0.018655,0.004698,-0.002026,-0.001546,0.000158
0.001998,-0.002638,0.005453,-0.012695,0.070541,-0.017325,0.004287,-0.001915,-0.001569,0.000157
0.00225,-0.003037,0.006251,-0.014111,0.070218,-0.015837,0.003836,-0.001788,-0.001598,0.000155
0.00248,-0.003391,0.006968,-0.015354,0.069664,-0.014194,0.003349,-0.001647,-0.001633,0.00015
0.002688,-0.003698,0.007603,-0.016423,0.068885,-0.012401,0.002827,-0.001492,-0.001672,0.000145
0.002872,-0.003959,0.008157,-0.017321,0.067883,-0.010465,0.002274,-0.001324,-0.001716,0.000137
0.003032,-0.004173,0.008629,-0.018049,0.066665,-0.008393,0.001691,-0.001144,-0.001765,0.000127
0.003168,-0.004341,0.00902,-0.01861,0.065238,-0.00619,0.001083,-0.000953,-0.001818,0.000116
0.003278,-0.004464,0.009331,-0.019008,0.063608,-0.003866,0.000451,-0.000753,-0.001875,0.000104
0.003365,-0.004543,0.009564,-0.019247,0.061783,-0.001429,-0.000199,-0.000544,-0.001934,0.000089
0.003426,-0.004578,0.00972,-0.019332,0.059773,0.001112,-0.000865,-0.000327,-0.001997,0.000074
0.003462,-0.00457,0.009801,-0.019268,0.057587,0.003747,-0.001543,-0.000105,-0.002062,0.000056
0.003474,-0.004522,0.00981,-0.019062,0.055235,0.006465,-0.002229,0.000121,-0.00213,0.000037
0.003462,-0.004435,0.00975,-0.01872,0.052729,0.009257,-0.002919,0.00035,-0.002198,0.000017
0.003426,-0.00431,0.009624,-0.018249,0.050081,0.01211,-0.003607,0.000581,-0.002268,-0.000004
0.003368,-0.004151,0.009434,-0.017656,0.047301,0.015012,-0.004291,0.000812,-0.002338,-0.000027
0.003287,-0.003958,0.009185,-0.01695,0.044404,0.017953,-0.004965,0.001041,-0.002409,-0.000051
0.003185,-0.003734,0.00888,-0.016138,0.041403,0.020918,-0.005624,0.001266,-0.002478,-0.000076
0.003063,-0.003482,0.008524,-0.01523,0.038311,0.023895,-0.006264,0.001487,-0.002547,-0.000102
0.002922,-0.003205,0.008119,-0.014234,0.035143,0.02687,-0.00688,0.001701,-0.002615,-0.000129
0.002762,-0.002904,0.007672,-0.01316,0.031913,0.029831,-0.007467,0.001906,-0.00268,-0.000157
0.002587,-0.002583,0.007186,-0.012017,0.028637,0.032763,-0.00802,0.002102,-0.002743,-0.000185
0.002396,-0.002244,0.006665,-0.010814,0.025329,0.035653,-0.008534,0.002285,-0.002804,-0.000214
0.002192,-0.001892,0.006115,-0.009563,0.022005,0.038486,-0.009003,0.002456,-0.00286,-0.000243
0.001976,-0.001527,0.00554,-0.008271,0.01868,0.041249,-0.009424,0.002611,-0.002913,-0.000273
0.00175,-0.001155,0.004944,-0.006951,0.015371,0.043927,-0.00979,0.002749,-0.002962,-0.000303
0.001516,-0.000777,0.004334,-0.005611,0.012093,0.046505,-0.010097,0.002869,-0.003006,-0.000333
0.001275,-0.000397,0.003713,-0.004262,0.008861,0.048971,-0.010339,0.002969,-0.003044,-0.000363
0.00103,-0.000018,0.003086,-0.002913,0.005692,0.05131,-0.010513,0.003047,-0.003077,-0.000392
0.000782,0.000357,0.002458,-0.001576,0.002601,0.053509,-0.010613,0.003103,-0.003104,-0.000421
0.000533,0.000724,0.001834,-0.000259,-0.000398,0.055554,-0.010636,0.003133,-0.003125,-0.00045
0.000286,0.001082,0.001219,0.001028,-0.003289,0.057433,-0.010576,0.003139,-0.003139,-0.000478
0.000041,0.001426,0.000616,0.002275,-0.006058,0.059134,-0.01043,0.003117,-0.003145,-0.000506
-0.000198,0.001754,0.00003,0.003475,-0.008692,0.060646,-0.010194,0.003067,-0.003145,-0.000532
-0.00043,0.002064,-0.000534,0.004617,-0.011177,0.061957,-0.009866,0.002988,-0.003136,-0.000558
-0.000654,0.002352,-0.001073,0.005695,-0.013502,0.063058,-0.009442,0.002879,-0.00312,-0.000582
-0.000867,0.002617,-0.001583,0.006701,-0.015657,0.063941,-0.00892,0.002741,-0.003097,-0.000605
-0.001068,0.002857,-0.002062,0.007629,-0.017631,0.064598,-0.008298,0.002571,-0.003065,-0.000627
-0.001256,0.003069,-0.002505,0.008472,-0.019416,0.065025,-0.007576,0.002371,-0.003025,-0.000647
-0.00143,0.003253,-0.002911,0.009228,-0.021007,0.065218,-0.006753,0.00214,-0.002977,-0.000666
-0.001589,0.003407,-0.003278,0.009891,-0.022398,0.065175,-0.005831,0.00188,-0.002921,-0.000683
-0.001731,0.003531,-0.003605,0.010459,-0.023588,0.064897,-0.00481,0.00159,-0.002858,-0.000699
-0.001858,0.003625,-0.00389,0.010932,-0.024577,0.064386,-0.003694,0.001272,-0.002787,-0.000712
-0.001968,0.003688,-0.004133,0.011309,-0.025365,0.063647,-0.002486,0.000928,-0.002709,-0.000724
-0.002063,0.003722,-0.004334,0.011591,-0.025957,0.062687,-0.001191,0.000559,-0.002624,-0.000734
-0.002141,0.003727,-0.004495,0.011781,-0.026359,0.061515,0.000186,0.000168,-0.002534,-0.000743
-0.002205,0.003705,-0.004615,0.011883,-0.026577,0.060141,0.00164,-0.000243,-0.002438,-0.00075
-0.002255,0.003658,-0.004697,0.011898,-0.026619,0.058577,0.003164,-0.000672,-0.002337,-0.000754
-0.00229,0.003586,-0.004743,0.011833,-0.026495,0.056835,0.00475,-0.001116,-0.002232,-0.000758
-0.002314,0.003492,-0.004753,0.011691,-0.026215,0.054927,0.006391,-0.001571,-0.002123,-0.000759
-0.002325,0.003377,-0.004729,0.011478,-0.025788,0.052869,0.008081,-0.002035,-0.002011,-0.000759
-0.002326,0.003245,-0.004675,0.011199,-0.025225,0.050673,0.009812,-0.002505,-0.001897,-0.000757
-0.002317,0.003095,-0.004592,0.010859,-0.024538,0.048355,0.011575,-0.002979,-0.001782,-0.000754
-0.002299,0.002931,-0.004482,0.010465,-0.023736,0.045927,0.013363,-0.003452,-0.001666,-0.000749
-0.002272,0.002755,-0.004347,0.01002,-0.022831,0.043405,0.015169,-0.003922,-0.00155,-0.000742
-0.002238,0.002568,-0.004191,0.009531,-0.021834,0.040803,0.016984,-0.004386,-0.001435,-0.000734
-0.002197,0.002372,-0.004014,0.009004,-0.020754,0.038134,0.018802,-0.004841,-0.001321,-0.000724
-0.002149,0.002169,-0.003819,0.008443,-0.019604,0.035413,0.020614,-0.005284,-0.00121,-0.000713
-0.002096,0.001962,-0.003608,0.007854,-0.018392,0.032652,0.022414,-0.005712,-0.001101,-0.000701
-0.002037,0.00175,-0.003384,0.007243,-0.017129,0.029865,0.024193,-0.006122,-0.000996,-0.000687
-0.001974,0.001537,-0.003148,0.006613,-0.015825,0.027066,0.025946,-0.006512,-0.000896,-0.000671
-0.001905,0.001324,-0.002903,0.00597,-0.014489,0.024265,0.027665,-0.006878,-0.0008,-0.000655
-0.001833,0.001112,-0.00265,0.00532,-0.01313,0.021476,0.029343,-0.007219,-0.000709,-0.000637
-0.001756,0.000902,-0.002391,0.004665,-0.011757,0.01871,0.030974,-0.007531,-0.000625,-0.000617
-0.001674,0.000695,-0.002129,0.00401,-0.010378,0.015977,0.032552,-0.007813,-0.000547,-0.000597
-0.001589,0.000494,-0.001864,0.00336,-0.009,0.013289,0.034072,-0.008061,-0.000477,-0.000575
-0.0015,0.000298,-0.001598,0.002717,-0.007631,0.010653,0.035527,-0.008275,-0.000414,-0.000552
-0.001406,0.000108,-0.001332,0.002086,-0.006277,0.00808,0.036913,-0.008452,-0.000358,-0.000528
-0.001308,-0.000074,-0.001068,0.001469,-0.004945,0.005578,0.038224,-0.00859,-0.000312,-0.000503
-0.001206,-0.000249,-0.000807,0.000869,-0.00364,0.003154,0.039458,-0.008687,-0.000273,-0.000477
-0.001099,-0.000415,-0.00055,0.000288,-0.002366,0.000815,0.040609,-0.008743,-0.000244,-0.000449
-0.000987,-0.000572,-0.000298,-0.00027,-0.00113,-0.001434,0.041673,-0.008756,-0.000223,-0.000421
-0.000871,-0.000721,-0.000051,-0.000805,0.000066,-0.003586,0.042649,-0.008724,-0.000212,-0.000392
-0.00075,-0.00086,0.000189,-0.001315,0.001218,-0.005636,0.043533,-0.008647,-0.00021,-0.000362
-0.000625,-0.00099,0.000422,-0.001798,0.002323,-0.007581,0.044322,-0.008524,-0.000218,-0.000331
-0.000495,-0.001109,0.000648,-0.002252,0.003378,-0.009417,0.045014,-0.008354,-0.000235,-0.000299
-0.000362,-0.001217,0.000866,-0.002677,0.00438,-0.011141,0.045609,-0.008136,-0.000262,-0.000266
-0.000225,-0.001314,0.001075,-0.003071,0.005327,-0.01275,0.046103,-0.007871,-0.000299,-0.000233
-0.000087,-0.0014,0.001274,-0.003433,0.006218,-0.014242,0.046498,-0.007557,-0.000345,-0.000198
0.000053,-0.001473,0.001464,-0.003764,0.007051,-0.015617,0.046791,-0.007195,-0.000401,-0.000163
0.000193,-0.001532,0.001644,-0.004062,0.007825,-0.016871,0.046983,-0.006785,-0.000467,-0.000128
